mz,mzmin,mzmax,rt,rtmin,rtmax,into,intb,maxo,mzo,mzoscan,sn
291.1336943,291.1317738,291.1357063,331.096,328.636,335.186,1643.912501,1638.181251,568.2128906,291.1332867,446,123
293.0820898,293.0800088,293.0841563,329.456,322.087,335.186,3514.611532,3378.983916,504.9793396,293.0816136,445,15
310.0535556,310.0532841,310.0538057,332.726,327.816,335.186,1389.424269,1317.942379,488.1322021,310.053361,449,10
321.1086501,321.1041739,321.1100734,331.096,326.177,337.026,1703.598516,1551.966824,794.4492798,321.1098739,447,16
322.0882894,322.0868076,322.0904538,325.356,318.867,337.026,5913.700155,5315.875741,730.9092407,322.0892452,440,12
331.0413625,331.0387816,331.0459174,329.456,325.356,335.186,1486.476197,1455.538665,383.5854492,331.0409455,445,42
337.1845918,337.1841256,337.1855793,328.636,324.536,335.186,6269.04522,6207.990855,917.6902466,337.1845171,444,44
341.1069285,341.1016903,341.1094382,331.916,328.636,337.026,2461.216495,2434.045777,820.7402954,341.1068452,447,67
344.0716464,344.0696763,344.073187,332.726,330.276,337.805,1031.74572,971.0561153,267.1299133,344.0714955,450,8
346.2336219,346.230663,346.2360599,229.404,214.975,243.243,110079.5007,102784.3773,5835.833984,346.230663,323,42
346.2302055,346.2281956,346.2337499,202.836,196.456,214.235,138665.0593,134001.5206,17773.62695,346.2281956,287,132
354.0423131,354.0384418,354.0446907,331.096,326.177,335.186,1134.831233,1088.185089,350.6015625,354.0446907,447,20
377.210089,377.2075242,377.213326,300.788,295.489,306.548,2025.734227,1798.308771,349.6226501,377.2087481,410,9
407.0268799,407.0249455,407.0324174,329.456,322.897,335.186,655.7462065,611.7014874,172.0308075,407.0271009,445,14
410.2242763,410.222057,410.2269221,331.916,326.996,335.186,609.6766777,596.3558903,207.1059418,410.2229713,447,33
502.19676,502.1941638,502.2000783,328.636,319.657,336.186,4310.235258,3878.580628,512.0859985,502.2000783,445,13
505.233976,505.2291157,505.236648,327.816,318.867,335.186,5464.730849,4951.299235,523.8856201,505.2358547,442,9
527.2847456,527.2805201,527.2913286,331.096,321.277,340.965,1309.57965,1113.718988,261.715271,527.2838793,449,12
536.1027508,536.1007632,536.1069632,329.456,326.177,335.186,857.5979431,837.0999555,175.1712952,536.1018362,444,25
549.2578481,549.2542754,549.2604309,329.456,318.867,335.186,2157.368015,1993.429605,220.0726471,549.2568307,445,11
566.2540249,566.2507128,566.2598685,328.636,321.277,335.186,1108.821391,998.5328204,192.2202606,566.2521722,442,9
674.3072223,674.3022732,674.3121739,326.177,316.447,340.195,2340.048363,2077.895346,209.5798645,674.3099545,439,9
1085.417121,1085.406423,1085.42815,323.707,299.218,339.405,2198.198469,2064.984696,135.95578,1085.420485,442,12
54.03355481,54.03328429,54.03361124,311.547,304.908,318.057,7031.263677,6973.656628,1556.992554,54.03355105,422,167
54.03336097,54.03307947,54.03353798,332.726,326.177,337.805,1922.926891,1878.404928,386.1916199,54.03350122,449,41
55.05377695,55.05341386,55.05397301,290.889,284.71,297.009,1522.75132,1369.775047,286.1952515,55.05397301,396,34
69.04413964,69.04353938,69.04446419,332.726,326.996,338.585,1273.493061,920.7395427,255.5992889,69.04420207,449,8
72.080209,72.08001347,72.0803828,290.889,286.369,297.009,32395.16908,31408.96697,5849.355957,72.08024962,396,73
72.08039187,72.08027167,72.08044324,281.3,275.71,286.369,20282.0612,19337.33724,4023.710693,72.08044324,385,50
84.08016774,84.07982404,84.08031515,297.739,292.359,304.088,76865.8028,75747.32273,25506.86719,84.08024118,406,353
87.04323038,87.04298439,87.04379611,327.816,322.087,339.405,3237.91485,2833.677682,806.2836914,87.04312874,443,44
104.0699182,104.0695723,104.0700108,304.088,299.218,309.058,42215.06579,42061.72075,10649.01758,104.0699889,414,354
104.0698432,104.0694778,104.0699777,323.707,318.867,329.456,24408.53289,24230.82191,8261.300781,104.0699777,438,275
109.038719,109.0384141,109.0389169,310.718,304.908,318.057,8290.967655,8276.996843,1872.933105,109.0389169,422,610
109.0386556,109.0380468,109.0391609,327.816,318.057,336.186,959.1084697,940.9794697,114.9828568,109.0391609,441,37
114.0910548,114.0906435,114.0911239,319.657,313.178,325.356,259020.4454,256936.9024,53748.71875,114.0911112,433,1177
116.0699023,116.0691072,116.0700982,299.218,293.899,304.908,87165.63139,86927.71251,25192.42578,116.0698982,408,1106
118.0859745,118.0856527,118.086155,263.611,257.292,270.041,892194.0447,890275.4988,233241.9844,118.086155,363,2676
118.0853907,118.0852201,118.0855576,282.16,270.041,287.18,69420.06754,66877.01106,11799.10059,118.085525,385,59
150.07749,150.0768368,150.0791496,178.668,172.338,184.527,3071123.645,3069926.114,502685.7188,150.0771824,259,4025
150.0758283,150.0754035,150.0760894,278.91,270.851,287.18,158958.7008,157373.3009,21916.55664,150.0756034,381,175
150.076526,150.0762329,150.0769288,202.836,184.527,206.995,742286.9949,740132.4844,164503.3281,150.0769288,286,63
150.0758763,150.0756463,150.0760744,221.114,214.235,227.754,16394.36368,15070.75961,1588.060669,150.0759565,314,12
162.1477222,162.1472083,162.1482207,237.563,217.935,262.841,28344.78698,28172.09325,2054.719971,162.1475259,330,185
162.1476975,162.1466542,162.1483319,282.16,275.71,296.269,5238.89932,5156.795266,359.4330444,162.1479581,383,32
162.147547,162.1464716,162.1493612,303.268,297.009,312.367,2200.178874,2138.008531,187.9382324,162.1464716,414,17
162.1475181,162.1462576,162.1481935,331.916,325.356,338.585,901.3784343,853.6836933,103.3077698,162.1477454,448,9
170.0310689,170.0286641,170.0326572,333.526,329.456,337.805,1113.748801,1107.069601,496.0030212,170.0312297,450,230
179.1167677,179.1164895,179.1169852,326.996,319.657,336.186,27751.32567,26019.14203,3657.313965,179.1169209,441,44
181.0595046,181.0593381,181.0597375,312.367,305.728,319.657,29780.77244,29683.249,5106.369629,181.0594846,423,279
204.0175155,204.01545,204.0192739,332.726,330.276,342.495,931.4738839,844.0396387,220.6358337,204.0166997,450,10
204.1228614,204.1222873,204.1232422,297.739,290.889,305.728,2220705.721,2216380.75,682944.6875,204.1222873,405,327
205.059871,205.0588111,205.0606483,329.456,320.457,337.805,6325.747277,5623.115285,563.7964478,205.0602458,446,12
214.1532087,214.1514418,214.1546028,314.807,290.889,343.285,10743.53146,9784.730169,484.6539001,214.1535193,428,13
223.1423553,223.1417704,223.1427247,323.707,306.548,338.585,13249.94437,11180.29089,818.8768311,223.1424305,440,9
246.131821,246.1312019,246.1321977,283.02,275.71,289.429,13721.49629,12401.86667,1661.703735,246.1321977,387,10
246.132003,246.1313606,246.1323547,300.788,295.489,309.888,24501.3046,23120.54065,2896.300049,246.1322859,410,19
246.131797,246.128792,246.1323259,326.996,317.257,340.965,18916.38079,16860.37241,1437.737549,246.1314806,447,9
247.1642568,247.1637071,247.1647762,279.71,274.91,287.18,12949.77118,10482.4754,1751.017822,247.1641534,383,11
247.1637886,247.1634532,247.1646748,313.178,306.548,319.657,16395.73683,13770.0288,2925.422852,247.1634532,425,18
256.1272212,256.1261489,256.1278713,314.807,290.889,342.495,65724.79285,59991.80374,3120.821045,256.1273556,428,28
288.1534226,288.1525663,288.1538466,325.356,314.807,341.735,42381.21269,38280.56621,3038.362061,288.1527466,440,19
292.0065039,292.004179,292.0076789,333.526,327.816,339.405,1422.895764,1335.048301,549.5082397,292.0076789,450,23
297.1789835,297.178108,297.1801913,331.096,324.536,337.805,6156.587267,5894.560252,935.81427,297.1789751,449,30
304.1482165,304.1476978,304.1485969,324.536,315.627,337.805,67591.92846,66040.4604,6237.700195,304.1476978,440,40
339.2359253,339.2333935,339.238352,327.816,310.718,342.495,5080.955283,4255.334577,499.5969238,339.2362276,444,16
363.2466233,363.2450321,363.2476505,326.177,309.058,340.195,30925.16753,29956.61615,1485.924316,363.2466993,442,16
363.2463921,363.2416002,363.2492215,304.908,297.739,309.058,7131.750298,6778.409791,760.5515747,363.2472984,423,10
366.1690552,366.164654,366.1729898,330.276,318.867,336.186,2241.590571,2023.778941,268.5907288,366.164654,447,7
390.1839628,390.1812531,390.1875043,329.456,322.087,336.186,6437.651524,6104.991751,973.1657104,390.1826941,445,27
390.1830957,390.1787977,390.1874623,313.997,308.218,322.087,4406.708936,4077.048836,570.5973511,390.1843867,428,16
401.1304742,401.1301237,401.1310226,303.268,297.739,309.888,12407.35531,11942.60579,1857.222778,401.1301784,415,34
401.1313511,401.1292284,401.1331081,326.177,318.867,336.186,7655.778921,6993.255508,785.5918579,401.132734,440,14
415.1604488,415.1541142,415.1614713,329.456,323.707,336.186,5837.477794,5731.824876,1625.742554,415.160741,445,44
417.2701934,417.2658756,417.273462,324.536,314.807,337.805,1582.682552,1371.379353,145.5110321,417.2704067,438,9
442.1884419,442.1861894,442.1904665,325.356,319.657,335.186,6275.417095,6117.499458,854.4830322,442.1904665,438,40
442.1890245,442.1862357,442.1911861,314.807,308.218,319.657,4176.14046,4073.524685,656.2817383,442.1890913,428,30
444.1924949,444.1876585,444.1953726,329.456,322.087,336.186,2965.225507,2739.650132,598.6030884,444.1927696,444,7
454.3251437,454.3229657,454.3279975,331.096,323.707,336.186,1001.071093,839.6948251,179.2103271,454.3242396,445,7
497.1848986,497.1841032,497.186281,329.456,326.177,336.186,2583.192442,2504.378791,644.5740356,497.186281,444,23
523.1237829,523.1213813,523.1254503,328.636,319.657,336.186,8436.913711,7614.797278,888.7891235,523.1250036,447,10
523.1236905,523.1199805,523.1264734,314.807,308.218,319.657,4891.014332,4276.98628,981.7237549,523.1226668,427,11
524.1263133,524.1232861,524.1317289,328.636,320.457,336.186,2066.051486,1844.735501,325.2003784,524.1248272,446,8
553.1333044,553.130889,553.1352813,328.636,318.867,336.186,3768.773642,3332.779608,447.8027649,553.1352813,444,8
572.2308052,572.228753,572.2330104,329.456,319.657,337.026,5674.042719,4846.293712,574.6619873,572.2330104,447,7
643.2673566,643.2653421,643.2699092,330.276,318.867,336.186,2800.612038,2486.238138,380.2054749,643.2653421,447,12
670.2670305,670.2643522,670.2706864,329.456,318.867,337.026,3276.168378,2863.868983,402.4577637,670.2668736,445,9
969.3721746,969.3677229,969.3788097,309.888,304.908,318.867,1398.938255,1316.551351,146.8370667,969.3788097,418,9
58.06500574,58.06474292,58.06514684,263.611,257.292,270.041,53477.27941,52391.33385,11201.27441,58.06511538,363,234
58.0647484,58.06455632,58.06494028,235.123,228.584,240.803,4218.986199,3170.745972,789.3921509,58.06455651,327,15
58.06503345,58.06483702,58.06508007,304.088,298.479,309.058,41037.3913,40121.11652,10072.71387,58.0650795,414,210
60.08033038,60.07984729,60.08052603,297.009,290.889,303.268,4120.5402,3534.555049,1004.252808,60.08027024,404,33
60.08028372,60.0798177,60.08060287,322.897,317.257,335.186,2292.287179,1721.419493,724.9645996,60.08016083,436,23
77.03775603,77.03725381,77.03807879,308.218,301.629,314.807,1175.618415,1016.780278,204.8782043,77.03775835,419,18
95.02286434,95.02248209,95.02368386,326.177,318.057,335.186,1315.752737,1064.982841,137.6452484,95.02276544,442,7
96.04349432,96.04309816,96.04413778,324.536,317.257,331.916,3676.187444,3324.946843,510.1360168,96.04347218,440,21
114.0649354,114.0645825,114.0654234,334.326,331.916,340.965,1375.209229,1366.742795,731.6313477,114.0649432,450,170
126.0213007,126.0204837,126.0214968,282.16,276.5,288.699,48199.45617,47804.48009,17699.41797,126.0214968,386,822
131.6861541,131.6853609,131.686648,334.326,331.916,337.026,947.1604382,942.9021049,443.1122437,131.686648,450,219
134.0588484,134.058702,134.0591042,283.02,276.5,288.699,11558.39248,10221.27638,1655.320557,134.0591042,388,21
134.058895,134.0587278,134.0592052,313.997,309.888,319.657,9254.365276,8166.867496,1219.772461,134.0587278,426,15
134.0589373,134.0587232,134.0591006,326.996,319.657,336.186,13209.95403,11547.87515,1432.425537,134.0591006,440,18
141.6768127,141.6754103,141.6777132,333.526,328.636,338.585,1289.719197,1265.569281,327.7926941,141.6769715,449,40
155.1161147,155.1141211,155.1172658,332.726,326.996,337.026,695.8810472,570.8954138,203.6597137,155.1159154,448,8
184.1687927,184.1680927,184.1694829,329.456,323.707,337.026,3077.218914,2339.081017,670.0285645,184.1686365,444,10
188.1269401,188.1266632,188.127281,307.378,284.71,338.585,86767.01779,84666.22234,3951.570801,188.127281,410,65
219.1229663,219.122218,219.1251668,329.456,325.356,337.026,13457.46405,13275.52239,2249.487061,219.1224815,445,34
254.0910422,254.0900574,254.0917837,326.996,317.257,340.965,24425.1707,20786.51599,1991.747437,254.0917837,445,9
275.1414141,275.1404188,275.1427562,308.218,297.009,319.657,31044.56915,30515.4418,2149.694336,275.1427562,420,29
275.1408886,275.1404009,275.1414504,328.636,319.657,338.585,19759.80914,19336.81931,1650.843018,275.140834,440,22
277.0786896,277.0762806,277.0813585,330.276,327.816,337.026,1488.382996,1351.034439,348.9441528,277.0813585,446,10
280.0227968,280.0225531,280.0233108,335.186,332.726,337.026,2308.324509,2304.884509,1201.651489,280.0228333,452,1201
282.0004835,281.9977391,282.0016399,335.186,332.726,339.405,1472.36259,1466.330621,555.093811,282.0008834,452,71
286.9937953,286.9904763,286.9942764,319.657,313.178,325.356,13597.14932,13332.35208,4244.608398,286.9941618,433,126
358.1836208,358.1793225,358.1843059,331.916,326.177,337.026,2879.005584,2593.095165,894.9613647,358.1837645,448,10
374.0731895,374.0710915,374.0751113,329.456,321.277,337.026,3490.903382,3366.945934,494.0817261,374.073274,445,21
378.1010882,378.098561,378.1047893,329.456,324.536,336.186,4556.672188,4319.842527,838.173584,378.0990077,446,12
393.0311091,393.0300096,393.0337436,334.326,324.536,339.405,1024.2802,994.3102691,548.1894531,393.0313877,452,55
483.1413444,483.1376958,483.1479667,335.186,329.456,337.026,2450.735635,2357.38259,2234.477295,483.141595,452,73
517.0523717,517.0506091,517.0536596,335.186,332.726,337.026,1067.332771,1063.892771,824.411377,517.0526928,452,823
526.2822964,526.2790401,526.2864027,331.916,326.177,338.585,3337.635143,2773.324196,726.9219971,526.2830177,448,12
603.9949434,603.9934509,603.9987078,335.186,332.726,339.405,584.2048044,579.8691859,288.213623,603.9937794,452,63
845.8919958,845.8852004,845.8991754,335.186,331.916,340.195,1644.255471,1637.632271,902.8115234,845.8931394,452,207
137.0495822,137.0490741,137.0498083,335.186,332.726,337.805,2512.639312,2508.406812,1123.946777,137.0496846,451,1123
155.0603276,155.0600992,155.0612076,335.186,332.726,337.805,1653.022095,1648.789595,690.3088379,155.0602179,451,689
158.0285168,158.0270564,158.0292664,335.186,331.916,337.805,3192.129751,3187.082037,1837.361084,158.0286529,452,580
175.5163954,175.5147276,175.5169332,335.186,333.526,337.805,748.0474007,744.6242007,435.8835449,175.5169332,452,435
177.0414835,177.0408062,177.0417345,335.186,332.726,337.805,5737.221678,5732.989178,3431.843262,177.0417345,452,3431
178.0436949,178.0432975,178.0455389,335.186,332.726,337.805,713.5889278,709.3564278,433.6665955,178.0432975,452,433
198.0208859,198.0206806,198.0210806,335.186,332.726,337.805,2441.932415,2437.699915,1027.38855,198.0210143,452,1026
252.9432294,252.9420004,252.9453964,336.186,333.526,337.805,804.5814552,801.1582552,416.7801514,252.9437625,453,339
252.9639785,252.9619791,252.9660027,336.186,330.276,341.735,775.9460939,766.4126268,253.829071,252.9635395,452,65
258.0420519,258.0412552,258.0430246,335.186,331.916,337.805,20741.79956,20736.75185,13529.1084,258.0422218,452,13528
287.0682344,287.067526,287.0695518,335.186,332.726,340.195,7744.976153,7739.996819,5732.344238,287.0683318,452,1472
323.9905088,323.9889339,323.9913749,336.186,333.526,337.805,388.4336357,384.2257315,139.714325,323.9889339,452,22
325.1731115,325.1696905,325.1766035,331.916,326.177,337.805,1065.318852,850.7224844,243.8695221,325.1696905,448,6
340.0438975,340.04172,340.0447649,336.186,330.276,337.805,87914.62822,87907.13215,55929.05469,340.0447649,452,7198
362.0233945,362.0216612,362.024176,336.186,333.526,337.805,1153.292304,1147.419424,636.0201416,362.0233435,452,70
364.0046952,364.0020173,364.005091,335.186,329.456,340.965,20881.21605,20865.15381,12565.67969,364.005091,452,1835
365.0066928,365.0028137,365.0076797,335.186,332.726,340.965,2268.399314,2257.394764,1305.963867,365.0076797,452,230
368.9932247,368.9917156,368.9964184,336.186,333.526,339.405,464.441141,452.1607662,227.0238953,368.9923168,452,26
387.9647797,387.9618995,387.966265,335.186,333.526,337.805,1346.858421,1343.435221,692.8322754,387.966265,451,171
388.9714889,388.9691582,388.9749358,336.186,329.456,340.195,512.2463802,494.1072756,150.8709412,388.9691582,451,18
393.0747142,393.0734136,393.0769876,336.186,333.526,337.805,815.445196,812.021996,540.4274902,393.0744885,452,539
409.9457465,409.9409846,409.9473446,335.186,332.726,340.965,859.2014878,854.2580878,415.3487549,409.9466535,451,82
411.0914258,411.0821544,411.0919758,335.186,331.096,340.195,26706.53881,26649.40319,26903.0332,411.0919758,452,918
423.0492225,423.0481692,423.0505635,336.186,333.526,339.405,825.9600692,821.7607835,464.5184021,423.0488901,452,111
434.0047981,434.002948,434.0090973,336.186,330.276,337.805,11124.00466,11111.98057,5751.496094,434.0051624,453,1422
446.0067079,446.001968,446.0077277,335.186,332.726,337.805,5246.514982,5241.038019,2925.019043,446.0068504,452,582
482.1398042,482.1392956,482.146564,335.186,329.456,340.965,12912.38068,12747.00172,13177.69824,482.1397483,452,346
487.9962609,487.9919069,488.000236,336.186,330.276,340.965,504.6721049,493.7065215,193.1742706,488.000236,454,24
493.093175,493.0897774,493.094466,335.186,333.526,337.805,3111.920986,3108.497786,2982.822754,493.0932246,452,1385
