PeakID,Scans,RT left(min),RT (min),RT right (min),Precursor m/z,Height,Area,S/N
6408,5827,6.4437,6.618683,6.700016,685.1757,3105.981445,27178.21289,37.30853
6409,5840,6.4726,6.632517,6.752333,343.1591,3421.914795,34025.94531,14.36549
6410,5840,6.4677,6.632517,6.766183,439.098,1714.806274,13908.5166,15.26976
6411,5840,6.4557,6.632517,6.700016,703.1872,1159.031982,6258.481445,15.13912
6412,5853,6.4437,6.646183,6.752333,250.1266,1899.11853,25370.97266,3.921394
6413,5866,6.549533,6.660017,6.834333,112.0982,3437.730225,19968.02148,45.7957
6414,5866,6.4557,6.660017,7.08215,129.1015,21047.87109,140438.6875,683.7275
6415,5866,6.535517,6.660017,6.903,130.1042,1550.228516,10678.35645,75.56683
6416,5866,6.4557,6.660017,6.889333,257.1958,4862.73877,25575.29688,39.26888
6417,5866,6.577183,6.660017,6.766183,425.0084,1099.534302,4838.704102,39.76159
6418,5879,6.419367,6.67385,6.930666,240.4098,1850.973267,9044.339844,347.148
6419,5879,6.56335,6.67385,6.903,241.1295,322778.5313,1543286.625,2469.724
6420,5879,6.577183,6.67385,6.903,242.131,36995.76953,184015.875,103.7849
6421,5879,6.591017,6.67385,6.889333,243.1325,3894.66748,21204.89453,10.78503
6422,5879,6.591017,6.67385,6.8755,263.1101,3613.404541,21978.86523,6.973341
6423,5879,6.535517,6.67385,6.779833,360.1476,1990.973755,18038.52148,5.433625
6424,5879,6.4437,6.67385,6.7385,527.1541,1795.668701,12226.23926,20.848
6425,5892,6.4437,6.687683,6.7935,136.0607,7028.246094,94393.11719,3.602872
6426,5892,6.591017,6.687683,6.861667,269.1472,1496.597656,8520.445313,6.362411
6427,5892,6.56335,6.687683,6.820667,332.0733,22152.03711,142597.5938,54.56031
6428,5892,6.535517,6.687683,6.807167,333.0759,3022.825928,20591.4668,14.68286
6429,5905,6.4557,6.700016,6.7935,229.1331,3152.363037,19189.95703,18.6761
6430,5905,6.632517,6.700016,6.834333,421.0991,3428.458252,19824.33789,24.01286
6431,5914,6.549533,6.71235,6.903,331.0266,1305.458984,7776.226563,4.438075
6432,5914,6.632517,6.71235,6.807167,420.0912,1756.70166,10617.92285,8.96992
6433,5920,6.522033,6.725,6.903,268.1382,2877.833252,25024.92969,4.961112
6434,5929,6.549533,6.7385,6.903,228.1248,34064.53125,267610.7813,153.1561
6435,5935,6.660017,6.752333,6.889333,180.0752,1860.703979,10404.51563,5.931875
6436,5935,6.660017,6.752333,6.903,181.1067,2239.523193,12783.95508,15.35792
6437,5935,6.618683,6.752333,6.930666,209.102,3700.544678,19581.35938,52.16784
6438,5935,6.60485,6.752333,6.930666,210.0868,16815.41797,86751.60156,112.9614
6439,5935,6.660017,6.752333,6.930666,211.0889,2103.333252,12495.01172,19.11979
6440,5935,6.646183,6.752333,6.930666,227.1132,171772.8594,835124.1875,1102.297
6441,5935,6.67385,6.752333,6.834333,233.1203,1495.497314,8631.080078,11.42105
6442,5935,6.660017,6.752333,6.930666,249.095,41583.64844,195346.9844,306.6474
6443,5935,6.660017,6.752333,6.820667,250.0975,6909.499512,36877.03125,11.34059
6444,5935,6.660017,6.752333,6.889333,265.0681,6218.050293,30052.35742,21.22404
6445,5935,6.632517,6.752333,6.944317,271.0761,2271.727539,10305.25293,9.625425
6446,5948,6.67385,6.766183,6.889333,110.0704,3080.844482,24731.71094,32.67156
6447,5948,6.67385,6.766183,6.889333,156.0756,6163.448242,46165.20313,29.77107
6448,5948,6.632517,6.766183,6.957983,470.1383,2012.224976,10815.51563,13.91859
6449,5974,6.660017,6.807167,6.903,182.0776,3192.089111,28422.80859,6.716546
6450,5987,6.725,6.820667,7.012983,237.0974,1609.603516,12283.48242,24.69048
6451,5987,6.700016,6.820667,6.97165,254.1215,1672.556396,13254.25781,4.046163
6452,5987,6.4557,6.820667,7.57895,266.1208,3887.907715,128673.5078,18.78595
6453,5987,6.4557,6.820667,7.57895,266.1212,3887.907715,128673.5078,23.54478
6454,5987,6.7385,6.820667,6.903,527.1554,15781.39063,64336.19531,181.0684
6455,5987,6.7385,6.820667,6.903,528.1575,3420.438721,14110.03516,25.01164
6456,5996,6.752333,6.834333,6.97165,439.1387,1221.296265,6476.591309,11.96829
6457,6008,6.67385,6.848,6.944317,295.0938,18156.51172,81690.84375,83.78224
6458,6008,6.632517,6.848,7.234633,296.1005,7357.03418,79857.86719,24.18118
6459,6008,6.60485,6.848,6.99915,313.1029,2251.407715,16776.77148,8.233401
6460,6008,6.752333,6.848,6.957983,442.1447,3500.954346,16795.53906,52.96699
6461,6008,6.766183,6.848,6.957983,464.1263,4946.011719,24089.05469,34.38519
6462,6008,6.752333,6.848,6.930666,465.1296,1450.059082,6952.430664,7.292679
6463,6008,6.766183,6.848,6.944317,480.0958,1518.997803,7036.243652,17.79406
6464,6021,6.725,6.861667,6.944317,252.0858,6839.538574,33006.54297,33.88994
6465,6021,6.700016,6.861667,6.985333,311.1212,1282.720337,10526.84863,8.169869
6466,6021,6.752333,6.861667,7.234633,343.1648,2142.67041,22231.43164,12.45366
6467,6021,6.687683,6.861667,7.2483,348.0693,69723.9375,460056.0625,444.1662
6468,6021,6.632517,6.861667,7.137983,349.0719,9118.961914,61043.41797,56.96231
6469,6021,6.660017,6.861667,7.054483,350.0729,1692.732666,12392.15918,7.173247
6470,6021,6.807167,6.861667,6.957983,363.1163,1463.725342,6598.996094,7.480998
6471,6021,6.67385,6.861667,6.957983,399.1375,4138.921875,22162.26367,18.25544
6472,6021,6.725,6.861667,7.068316,427.046,1809.371338,10547.15234,13.62232
6473,6021,6.700016,6.861667,7.026817,450.0814,1576.145874,9765.933594,8.543124
6474,6021,6.591017,6.861667,6.944317,472.1538,1292.244629,7448.67334,10.05249
6475,6034,6.7935,6.8755,7.137983,136.0612,10578.90332,120899.4453,3.845198
6476,6034,6.779833,6.8755,7.1658,177.9469,1578.455444,8414.847656,12.80533
6477,6034,6.779833,6.8755,7.04065,229.0819,2349.096191,14297.35156,13.50626
6478,6034,6.7385,6.8755,6.985333,247.0928,18578.81836,115209.6328,37.79645
6479,6034,6.591017,6.8755,6.99915,248.1034,6814.390625,92582.35938,12.80278
6480,6034,6.71235,6.8755,7.012983,290.1311,2548.677734,25395.15234,15.87358
6481,6034,6.7935,6.8755,7.04065,292.1015,1293.096436,10462.81934,5.329456
6482,6034,6.646183,6.8755,7.04065,297.107,1739.045532,19130.7168,7.597796
6483,6034,6.807167,6.8755,7.054483,381.1259,1878.197754,9216.25,19.65396
6484,6034,6.752333,6.8755,7.04065,426.0457,9522.701172,50650.66016,36.56965
6485,6047,6.700016,6.889333,6.99915,96.04376,1581.567261,7480.40625,41.13488
6486,6047,6.725,6.889333,7.068316,138.0544,7272.963867,36978.67578,165.1775
6487,6047,6.779833,6.889333,6.99915,144.0644,2551.342773,13372.38867,5.867757
6488,6047,6.687683,6.889333,6.99915,168.0645,1295.416748,8253.211914,6.753217
6489,6047,6.779833,6.889333,7.026817,186.0756,6116.616699,28493.1543,33.92675
6490,6047,6.752333,6.889333,7.054483,204.0857,3259.187012,30573.76758,39.97359
6491,6047,6.820667,6.889333,6.99915,250.0923,6695.793457,44034.12109,9.731343
6492,6047,6.660017,6.889333,7.012983,264.0394,1217.367065,8585.673828,2.523624
6493,6047,6.700016,6.889333,7.068316,280.1076,3119.962158,40266.12891,5.303309
6494,6047,6.7935,6.889333,7.054483,436.0926,1859.375122,11318.43164,21.03902
6495,6047,6.779833,6.889333,7.261967,565.135,7417.325195,44558.06641,155.0256
6496,6047,6.779833,6.889333,7.1798,566.1375,2023.619141,13460.4375,23.60066
6497,6047,6.7935,6.889333,7.054483,567.1335,1206.496094,7405.662109,13.4559
6498,6060,6.687683,6.903,7.11015,218.1013,4679.475586,103827.4063,2.721694
6499,6060,6.752333,6.903,7.04065,228.101,1802.09729,14378.95898,9.523312
6500,6060,6.687683,6.903,7.11015,236.1112,4528.560547,99801.01563,4.078801
6501,6060,6.752333,6.903,6.930666,276.1048,2012.550171,13707.54297,16.1216
6502,6060,6.725,6.903,7.12415,294.1078,12065.89941,109340.3828,29.42309
6503,6060,6.834333,6.903,7.04065,298.1087,1178.889648,4613.462402,8.085706
6504,6060,6.820667,6.903,7.220967,332.0739,7009.755371,61013.5,15.95384
6505,6060,6.7935,6.903,7.012983,426.9901,1958.994141,9719.510742,6.857462
6506,6060,6.7935,6.903,6.97165,428.034,6640.57373,32843.80469,20.25512
6507,6060,6.7935,6.903,7.1798,646.0313,1476.915039,7612.926758,27.08401
6508,6073,6.752333,6.916833,7.04065,268.0809,15311.02051,66304.85938,26.36365
6509,6073,6.820667,6.916833,6.99915,269.0838,2379.80127,10418.08105,25.5423
6510,6073,6.687683,6.916833,7.2483,351.1732,2127.187744,39742.82813,11.63497
6511,6086,6.8755,6.930666,7.261967,170.0919,17781.51953,348729.5938,18.20271
6512,6086,6.807167,6.930666,7.04065,340.1479,1936.87854,9118.282227,6.815355
6513,6099,6.848,6.944317,7.11015,257.9308,1284.24292,7276.720703,4.57577
6514,6099,6.7385,6.944317,6.99915,262.1261,2113.786133,20815.48242,2.966748
6515,6099,6.700016,6.944317,7.1658,319.8777,1315.40271,7128.492676,30.02158
6516,6099,6.7385,6.944317,7.220967,364.0632,1112.56665,13315.40527,6.718643
6517,6110,6.7935,6.957983,7.04065,361.0625,1426.894897,10874.44336,4.833171
6518,6123,6.8755,6.97165,7.08215,258.1434,8901.417969,62009.54688,30.4758
6519,6123,6.725,6.97165,7.1518,397.1212,1804.7771,22509.80078,5.313327
6520,6146,6.903,6.99915,7.2483,241.1276,4579.677734,70015.89844,20.01702
6521,6146,6.687683,6.99915,7.137983,286.1384,16186.12988,201225.5938,38.26791
6522,6159,6.916833,7.012983,7.1798,362.9877,1182.022705,7577.228027,7.871792
6523,6172,6.889333,7.026817,7.1658,324.1412,1823.100464,10753.5791,13.91752
6524,6172,6.916833,7.026817,7.1518,325.0414,1699.033569,10335.19043,13.04393
6525,6172,6.944317,7.026817,7.2073,347.0231,2105.365234,13558.7041,9.378924
6526,6172,6.8755,7.026817,7.2073,373.1691,4241.386719,32313.89063,18.72393
6527,6185,6.944317,7.04065,7.2483,331.0467,1278.955444,8885.713867,6.931199
6528,6198,6.8755,7.054483,7.220967,112.0499,7302.276367,71119.00781,82.25105
6529,6198,6.985333,7.054483,7.234633,298.0886,5803.967285,29986.71289,14.28856
6530,6198,6.903,7.054483,7.261967,327.9987,1024.406128,6517.296875,41.69894
6531,6198,6.861667,7.054483,7.2483,330.0448,9866.206055,61884.34375,46.43121
6532,6210,6.8755,7.068316,7.455283,72.08023,1541.620239,20576.54883,4.825328
6533,6210,6.985333,7.068316,7.2073,180.087,2252.500488,9838.954102,7.176046
6534,6223,6.97165,7.08215,7.289633,212.0422,1938.831177,10137.52051,17.96291
6535,6223,6.985333,7.08215,7.2483,247.0927,8814.304688,84399.71094,14.69906
6536,6223,6.99915,7.08215,7.234633,248.1055,3728.854248,42327.14844,8.788845
6537,6223,6.944317,7.08215,7.358634,345.0692,5509.314453,43291.02344,10.05204
6538,6223,6.985333,7.08215,7.331133,346.0529,2316.001953,21834.65234,13.75638
6539,6223,6.97165,7.08215,7.261967,456.1598,6750.638184,34334.04297,83.8174
6540,6223,6.8755,7.08215,7.220967,457.1629,2133.088623,15630.24414,10.25802
6541,6236,7.012983,7.09615,7.1798,264.0374,5231.522461,24580.85742,11.5183
6542,6236,7.012983,7.09615,7.289633,360.0589,3143.021484,15475.28613,8.802666
6543,6236,6.99915,7.09615,7.261967,378.0692,1995.642456,9885.485352,5.693965
6544,6236,6.97165,7.09615,7.331133,405.0067,2600.806152,14527.45508,22.22328
6545,6236,7.012983,7.09615,7.303467,426.9884,2095.544922,11980.11914,7.317593
6546,6236,6.99915,7.09615,7.358634,489.1118,9593.00293,48391.76172,138.1997
6547,6236,7.012983,7.09615,7.3173,490.1142,1824.4729,10023.36816,26.20036
6548,6236,7.012983,7.09615,7.261967,511.0932,3915.249512,17584.37695,32.33431
6549,6236,7.012983,7.09615,7.37245,550.124,3277.319824,24631.10156,46.13875
6550,6236,6.930666,7.09615,7.234633,590.1158,3951.244385,22857.7793,53.01625
6551,6236,6.916833,7.09615,7.3173,605.0038,1475.480225,8239.269531,20.50359
6552,6249,7.026817,7.11015,7.2483,452.1281,4002.434814,20601.29688,17.48863
6553,6274,7.054483,7.137983,7.331133,365.1031,2559.62207,16678.34961,14.34795
6554,6274,7.04065,7.137983,7.234633,371.1421,1190.520264,6947.687012,5.803355
6555,6274,7.012983,7.137983,7.331133,511.1813,2028.098755,9354.294922,7.974409
6556,6274,7.054483,7.137983,7.469117,527.1558,139507.1094,653466.6875,1613.973
6557,6274,6.944317,7.137983,7.469117,528.158,23944.89258,119516.6875,178.5843
6558,6274,7.04065,7.137983,7.344967,529.1599,6949.83252,35006.92578,88.82138
6559,6274,7.054483,7.137983,7.386283,543.129,7696.712402,39162.22656,84.10747
6560,6274,6.97165,7.137983,7.344967,544.1317,1686.689331,9011.239258,19.60978
6561,6274,6.985333,7.137983,7.37245,631.1267,1543.860229,8263.137695,20.89542
6562,6274,7.054483,7.137983,7.261967,673.1757,1249.145996,7309.187988,24.3313
6563,6274,6.889333,7.137983,7.344967,1039.309,1585.818237,6666.128418,38.36966
6564,6287,7.054483,7.1518,7.289633,553.1507,1406.262573,7925.174805,18.20695
6565,6300,7.08215,7.1658,7.496783,258.143,9052.973633,90137.17188,29.98305
6566,6300,7.068316,7.1658,7.289633,270.0569,3447.745117,16194.62207,12.11628
6567,6300,7.068316,7.1658,7.331133,280.1318,3259.440186,33467.10156,11.26118
6568,6322,6.97165,7.19365,7.6736,369.174,1740.577759,36512.11719,10.5767
6569,6336,7.09615,7.220967,7.7141,142.1328,2762.523193,24423.79883,33.59637
6570,6345,6.903,7.234633,7.6871,665.0952,2040.48938,18262.4375,26.20656
6571,6345,6.889333,7.234633,7.469117,688.194,1794.194824,31789.38672,24.54885
6572,6351,6.889333,7.2483,7.303467,687.1907,6370.164551,63852.94531,93.52295
6573,6370,7.137983,7.2758,7.7411,287.1409,2922.713867,61771.82422,3.138649
6574,6373,7.137983,7.289633,8.116734,286.1384,19008.62695,422626.1875,43.93572
6575,6373,7.1798,7.289633,7.605933,308.0729,1379.303345,14998.7627,3.927975
6576,6386,7.220967,7.303467,7.455283,324.0571,1990.703613,13534.54102,14.13577
6577,6386,7.220967,7.303467,7.6871,346.0387,3193.294434,27281.37109,18.44343
6578,6399,7.19365,7.3173,7.5174,470.1612,6977.868164,40548.51953,49.05944
6579,6399,7.234633,7.3173,7.469117,471.1664,2412.309082,14308.77832,21.81265
6580,6409,7.220967,7.331133,7.6601,469.1548,11917.92773,75460.99219,113.8349
6581,6426,7.1658,7.37245,8.116734,316.1486,10743.42383,205145.9531,31.08124
6582,6426,7.19365,7.37245,7.861933,317.151,1815.035034,36662.16406,7.504889
6583,6426,7.2073,7.37245,7.510617,689.2076,10147.24316,51359.85938,162.5597
6584,6426,7.2073,7.37245,7.48295,690.2101,2739.274902,14054.77539,36.74138
6585,6456,7.344967,7.427617,7.6331,245.0632,2055.794434,17831.33594,4.171128
6586,6456,7.19365,7.427617,7.6871,454.1776,4240.472168,25249.82227,22.0319
6587,6469,7.344967,7.44145,7.6196,223.0811,5895.478516,45670.85156,32.72282
6588,6469,7.344967,7.44145,7.592433,445.1541,1540.907715,8983.458984,25.72452
6589,6488,7.386283,7.469117,7.754433,405.1669,1976.675903,18731.10547,7.48958
6590,6488,7.358634,7.469117,7.7411,475.5556,1078.955322,6899.496094,141.4838
6591,6488,7.303467,7.469117,7.916083,912.1618,3432.423828,23083.73633,157.2198
6592,6488,7.344967,7.469117,7.7411,913.1647,1137.41272,7443.763672,16.59543
6593,6499,7.289633,7.48295,7.7141,123.0545,4450.685547,58558.48438,17.65108
6594,6499,7.344967,7.48295,7.781267,335.0624,4401.456055,40692.84375,18.60385
6595,6517,7.344967,7.5174,7.861933,126.0305,1257.773804,18815.62305,8.881398
6596,6517,7.39995,7.5174,7.7411,256.0683,1858.819824,11591.52832,10.9248
6597,6534,7.510617,7.565283,7.7276,234.0863,8345.472656,60150.75781,31.08121
6598,6534,7.413784,7.565283,7.7006,235.0725,2977.245361,28629.70117,9.331921
6599,6552,7.48295,7.592433,7.983583,104.106,1254.793091,10937.16699,16.93343
6600,6559,7.413784,7.605933,8.143567,184.073,45984.64453,447664.7188,609.8079
6601,6559,7.413784,7.605933,8.076917,185.0759,2712.556396,27531.18555,62.16799
6602,6559,7.413784,7.605933,7.80825,262.0497,10146.49609,89125.53125,18.6757
6603,6559,7.531116,7.605933,7.767766,453.1954,3512.294678,16815.78711,19.37555
6604,6569,7.469117,7.6196,7.902583,206.0546,3374.221924,37676.18359,19.64968
6605,6569,7.39995,7.6196,8.036917,222.0278,1735.874756,18674.23047,6.896709
6606,6584,7.565283,7.6601,7.916083,656.1953,1486.410889,16097.33496,28.42365
6607,6589,7.496783,7.6736,7.916083,255.2163,1275.89856,13033.33496,17.68
6608,6604,7.6196,7.7006,7.835083,451.1796,2654.486816,11727.83203,22.94833
6609,6624,7.605933,7.754433,7.889083,378.0898,2902.227539,18437.93555,8.311069
6610,6630,7.6736,7.767766,7.889083,465.1948,2437.126221,10993.57617,12.68035
6611,6634,7.57895,7.781267,8.01025,687.1917,6715.868652,97640.53125,89.65755
6612,6634,7.57895,7.781267,8.01025,688.1942,1840.775757,27636.65625,22.31245
6613,6662,7.6601,7.848417,8.05025,550.0096,1253.792725,9554.476563,13.86311
6614,6688,7.545117,7.902583,8.09025,399.1419,2960.861084,51467.53125,13.45787
6615,6705,7.7411,7.943083,8.116734,247.0924,3082.215088,50666.64453,3.773653
6616,6712,7.7141,7.95675,8.348383,122.0704,4927.34375,52743.79688,14.78065
6617,6712,7.7411,7.95675,8.387716,224.0125,3745.712891,33395.93359,18.93626
6618,6712,7.794767,7.95675,8.322383,245.9944,1070.075684,7951.385254,24.45072
6619,6712,7.821583,7.95675,8.6332,345.0769,33324.37891,305109.3438,95.46622
6620,6712,7.835083,7.95675,8.433383,346.0787,5399.321289,50553.04688,32.00464
6621,6712,7.794767,7.95675,8.33555,347.0735,2229.162354,20882.55664,10.59328
6622,6712,7.835083,7.95675,8.511884,423.053,3707.468018,34239.86328,13.22964
6623,6724,7.889083,7.97025,8.1569,378.0893,2245.85376,15346.46875,5.453614
6624,6736,7.889083,7.996917,8.170234,337.897,2420.124023,12076.65625,73.71301
6625,6759,7.943083,8.036917,8.170234,689.2086,36544.375,155054.2813,672.388
6626,6759,7.943083,8.036917,8.309383,690.2111,9053.632813,39856.91406,122.0354
6627,6759,7.821583,8.036917,8.1569,691.2123,2671.253418,12026.91016,33.51833
6628,6759,7.95675,8.036917,8.210067,697.1927,1199.045898,5570.808105,16.61067
6629,6759,7.875583,8.036917,8.223233,705.181,2704.318604,11975.68359,39.9578
6630,6759,7.95675,8.036917,8.210067,715.204,1134.161743,5232.725586,17.03417
6631,6772,7.861933,8.05025,8.550533,205.154,1774.35083,35093.09375,9.577468
6632,6777,7.861933,8.063583,8.589534,158.1274,1446.501831,25565.78906,39.6464
6633,6777,7.794767,8.063583,9.3468,203.1501,227402.5469,3901285.25,301.6089
6634,6777,7.835083,8.063583,8.6587,204.1514,20882.35352,354730.1875,20.91502
6635,6783,7.889083,8.076917,8.6587,428.034,3963.502197,92671.42969,10.95171
6636,6788,7.821583,8.09025,8.511884,202.5457,1374.718628,21599.05078,105.1318
6637,6788,8.01025,8.09025,8.44655,234.0866,5000.459961,52824.20313,22.29539
6638,6788,7.996917,8.09025,8.33555,235.0708,4651.013672,34377.79297,19.1667
6639,6788,7.996917,8.09025,8.40705,236.0551,1321.959106,8205.09668,4.145419
6640,6788,7.943083,8.09025,8.37455,507.999,1662.64502,24677.05469,19.59246
6641,6818,7.95675,8.143567,8.433383,294.0929,1305.958374,18904.17578,5.854114
6642,6830,7.996917,8.183733,8.614866,421.1004,1505.826416,23353.25,10.29897
6643,6841,7.848417,8.197233,8.576366,116.0697,2790.957764,53841.85156,18.28765
6644,6841,8.01025,8.197233,8.550533,133.096,1216.977661,17237.39648,4.093576
6645,6841,7.821583,8.197233,8.860517,403.0901,2459.230957,83429.24219,10.16119
6646,6845,8.116734,8.210067,8.5377,247.093,2844.517822,37807.87109,5.524198
6647,6872,7.996917,8.282884,8.550533,387.1849,1433.415649,18397.04492,6.70423
6648,6883,8.210067,8.296066,8.576366,417.8628,1435.448486,7739.223633,33.00808
6649,6883,8.076917,8.296066,8.601867,635.7663,1370.572144,9020.674805,70.72896
6650,6883,7.996917,8.296066,8.5377,664.7809,2720.70874,17877.08594,88.18134
6651,6883,8.01025,8.296066,8.645534,665.2836,1955.220703,13321.14941,24.92356
6652,6902,8.05025,8.36155,9.223984,175.1187,59628.43359,892913.1875,223.6898
6653,6902,8.130234,8.36155,8.601867,176.1202,4582.706055,58790.48828,3.719296
6654,6931,8.269716,8.472867,8.671534,425.042,1391.878174,22072.07617,11.93342
6655,6938,8.387716,8.498867,8.645534,257.1343,4602.725586,23913.47461,35.82321
6656,6953,8.33555,8.5377,9.087733,84.08027,3664.979248,66937.20313,36.20863
6657,6953,8.322383,8.5377,9.211083,130.0859,7450.982422,124149.5078,9.558584
6658,6962,8.33555,8.550533,8.972333,188.5975,1437.918701,19911.0293,18.8568
6659,6962,8.36155,8.550533,9.51235,189.16,232438.7813,3450764.5,339.3854
6660,6962,8.282884,8.550533,9.383567,190.163,20753.24414,328978.9063,140.6046
6661,6962,8.37455,8.550533,9.081667,191.1643,1849.730957,27992.61523,4.089971
6662,7006,8.589534,8.71035,8.879517,211.1289,1558.597412,9680.267578,13.50778
6663,7063,8.42005,8.841516,9.174133,242.1487,5822.824707,123623.4297,16.01662
6664,7163,8.947317,9.41925,10.01882,272.1591,4574.086426,96863.51563,7.250503
6665,7237,9.642783,9.7731,10.16458,307.0428,2166.585693,33389.34375,11.01162
6666,7246,9.593,9.8047,10.18942,360.9835,2432.831055,39056,6.791935
6667,7254,9.65595,9.836083,9.872733,42.03432,19823.67383,158135.125,9.324613
6668,7266,9.872733,9.895117,10.00798,42.03425,19996.60742,130633.7422,5.393845
6669,7306,9.611167,10.10958,10.20175,60.04446,14287.2334,238065.5469,4.760855
6670,7347,9.830267,10.2514,10.28173,74.096,4653.668945,60676.97656,28.45438
6671,7379,10.20175,10.40623,10.67197,60.0444,22546.99414,379742.0938,6.381082
6672,7385,10.21425,10.41873,10.70068,43.01828,3272.003662,57707.69141,9.197771
6673,7418,10.2693,10.51122,10.67737,124.0856,2300.764893,28639.81641,6.881134
